,price,discount,review_count,quantity_sold,rate_shop,shop_follow,count_code,rating_avarage
192,106.000 ₫,-7%,5,65,4.7,479129,1,5
193,41.580 ₫,-1%,24,95,4.6,21,0,4.7
194,116.000 ₫,0,17,122,4.7,51,1,4.7
195,139.900 ₫,-33%,51,296,4.6,81,1,4.3
196,119.000 ₫,-37%,14,72,4.5,172,2,3.7
197,14.850 ₫,-1%,9,104,4.6,21,0,4.9
198,42.000 ₫,-14%,23,155,4.7,581,3,4.6
199,108.000 ₫,0,60,328,4.7,1638,1,4.8
200,52.250 ₫,-5%,68,416,4.5,4710,2,4.1
201,10.000 ₫,-44%,4,139,4.5,172,1,5
202,239.000 ₫,0,0,3,4.7,645,4,0
203,302.000 ₫,-18%,6,53,4.9,522,3,5
204,99.999 ₫,0,9,54,4.0,236,4,3.1
205,86.500 ₫,0,121,4129,4.6,368,1,4.5
206,179.000 ₫,-19%,9,43,4.7,543,5,5
207,16.000 ₫,0,4,68,4.2,1331,3,4
208,82.000 ₫,-16%,64,369,4.7,479129,1,4.7
209,109.000 ₫,0,54,333,4.9,21,1,4.9
210,40.000 ₫,0,6,51,4.6,31,1,4.2
211,69.000 ₫,0,14,173,4.6,12,3,4.7
212,144.951 ₫,0,45,400,4.1,23,1,3.8
213,182.000 ₫,0,13,71,4.7,1433,3,5
214,38.500 ₫,0,7,47,4.6,153,0,5
215,219.000 ₫,-44%,7,20,4.7,543,5,4.4
216,55.000 ₫,-44%,11,81,4.2,479,2,4.8
217,129.000 ₫,-28%,82,387,4.7,532,1,4.9
218,289.000 ₫,-28%,39,150,4.4,1638,5,4.9
219,244.000 ₫,-38%,0,5,4.5,17,3,0
220,79.000 ₫,0,6,57,4.7,1945,1,4.8
221,497.000 ₫,0,0,2,4.7,645,4,0
222,69.900 ₫,0,4,49,4.2,1,1,4.3
223,268.998 ₫,-45%,1,11,4.7,88,3,5
224,180.000 ₫,0,114,584,4.7,416,1,0
225,249.000 ₫,-4%,105,446,4.8,5222,2,4.8
226,61.000 ₫,0,40,320,4.8,408,1,4.8
227,12.200 ₫,0,12,604,4.8,616,1,4.7
228,60.000 ₫,0,6,36,3.9,22,1,4.3
229,90.000 ₫,-14%,49,435,0.0,0,0,4.8
230,32.000 ₫,0,9,65,0.0,0,0,4.1
231,49.000 ₫,0,261,1662,4.8,408,1,4.8
232,120.000 ₫,0,17,122,4.6,216,1,4.1
233,140.580 ₫,-1%,9,34,3.9,8,1,4.1
234,120.673 ₫,0,89,435,0.0,0,0,0
235,155.000 ₫,0,0,4,0.0,0,0,0
236,779.000 ₫,0,169,938,4.6,597,1,4.7
237,175.000 ₫,-12%,7,58,0.0,0,0,0
238,79.000 ₫,0,9,58,0.0,0,0,0
239,89.000 ₫,-18%,15,95,4.6,2252,5,4.4
240,715.000 ₫,-11%,127,630,4.8,2048,3,4.8
241,108.000 ₫,-5%,5,24,4.7,479129,1,5
242,129.000 ₫,0,5,19,0.0,0,0,0
243,89.000 ₫,-48%,19,129,4.5,172,2,4.1
244,238.000 ₫,0,14,54,4.4,1740,4,4.3
245,33.000 ₫,-40%,34,539,4.5,172,1,4.5
246,178.480 ₫,-3%,66,495,4.5,1331,3,4.6
247,139.000 ₫,-28%,70,386,4.8,144,2,4.8
248,14.190 ₫,0,0,49,4.2,1331,3,0
249,249.000 ₫,-4%,6,27,4.8,5222,2,4.8
250,225.000 ₫,0,1,1,4.7,645,4,0
251,48.000 ₫,-4%,8,112,4.9,522,3,0
252,19.000 ₫,0,25,135,4.3,55,0,4.4
253,59.000 ₫,0,3,20,4.7,725,8,5
254,158.000 ₫,-21%,19,142,4.8,277,1,4.9
255,429.000 ₫,0,0,203,4.7,645,5,0
256,105.600 ₫,0,5,33,4.7,479129,1,5
257,158.000 ₫,-21%,9,108,4.7,1638,1,5
258,24.750 ₫,0,11,84,4.5,173,0,4.3
259,83.000 ₫,-48%,95,249,5.0,88,1,0
260,30.900 ₫,0,89,795,4.4,2150,0,4.5
261,399.000 ₫,-50%,3,15,4.7,645,4,4.7
262,44.000 ₫,0,0,7,4.7,339,1,0
263,13.500 ₫,0,17,221,4.5,182,0,4.9
264,99.000 ₫,-20%,4,9,4.6,30,2,4.5
265,31.500 ₫,0,9,55,4.4,741,0,4.8
266,39.999 ₫,0,0,0,4.1,88,0,0
267,13.400 ₫,0,38,606,4.2,1331,3,0
268,39.000 ₫,-25%,6,117,4.7,1536,1,4.8
269,75.000 ₫,0,50,595,4.4,493,4,0
270,82.000 ₫,-22%,10,83,4.4,493,4,4.9
271,29.000 ₫,0,12,193,4.2,1331,3,4.4
272,158.000 ₫,-21%,40,377,4.7,1638,1,4.9
273,29.000 ₫,0,0,0,2.8,0,0,0
274,171.000 ₫,-1%,76,495,4.7,31,1,0
275,10.898 ₫,0,1,1,4.2,2867,1,4
276,454.666 ₫,-45%,0,4,4.7,88,3,0
277,118.000 ₫,0,87,547,4.7,645,4,4.8
278,19.943 ₫,0,0,0,3.5,124,0,0
279,19.500 ₫,0,4,133,4.6,11,0,5
280,128.000 ₫,-43%,49,438,4.3,55,2,4.5
281,40.000 ₫,0,2,44,4.4,29,0,4.5
282,87.000 ₫,-2%,5,22,4.4,6,1,4.6
283,240.000 ₫,0,4,20,4.7,725,6,5
284,78.000 ₫,0,20,126,4.6,318,1,4.4
285,259.000 ₫,-50%,0,1,4.7,645,4,0
286,150.000 ₫,-40%,9,46,4.7,543,5,4.6
287,360.000 ₫,0,90,765,4.7,1536,2,4.8
288,105.000 ₫,0,28,118,4.6,318,1,4.4
289,38.000 ₫,0,4,16,4.2,1331,3,4.3
290,39.449 ₫,0,0,1,4.2,2867,1,0
291,59.000 ₫,0,6,46,4.9,4,1,5
292,141.000 ₫,0,0,9,4.2,479,2,0
293,120.000 ₫,0,38,316,4.5,1740,3,3.7
294,0,0,0,0,0.0,0,0,0
295,127.000 ₫,0,1,4,4.4,794,1,5
296,109.000 ₫,-9%,1,6,4.9,158,1,5
297,360.000 ₫,-25%,197,1134,4.7,1536,2,4.7
298,78.000 ₫,-11%,19,190,4.7,2867,2,5
299,29.000 ₫,0,4,47,4.2,1331,3,4.3
300,30.000 ₫,0,3,94,4.7,2,0,5
301,159.000 ₫,0,3,9,4.7,1945,1,0
302,24.650 ₫,-15%,6,24,4.4,498,0,0
303,180.000 ₫,-10%,55,589,4.5,58,2,4.3
304,33.000 ₫,0,1,27,4.7,794,0,5
305,49.899 ₫,0,0,1,3.6,11,1,0
306,120.000 ₫,-27%,31,143,4.5,3276,8,4.8
307,268.500 ₫,0,0,3,4.6,1228,4,0
308,35.000 ₫,0,6,79,4.2,2867,1,3.8
309,108.000 ₫,0,71,565,4.7,1638,1,4.7
310,42.000 ₫,0,5,15,4.2,1331,3,4.6
311,39.999 ₫,0,25,655,4.5,1740,0,4.2
312,18.500 ₫,-38%,8,341,4.7,110,2,4.9
313,184.000 ₫,-20%,11,52,4.7,1536,2,4.6
314,30.000 ₫,0,4,21,4.5,6,0,4.5
315,49.000 ₫,0,4,42,4.7,1945,1,5
316,35.140 ₫,-5%,6,33,4.3,311,3,2.7
317,145.000 ₫,0,5,25,4.2,257,1,4.6
318,204.000 ₫,-14%,276,1528,4.7,479129,1,4.8
319,66.100 ₫,-3%,3,62,4.7,479129,1,0
320,19.000 ₫,0,6,51,4.3,356,0,4.5
321,25.000 ₫,0,60,503,4.8,408,0,4.9
322,96.300 ₫,-10%,6,33,4.7,495,2,4.7
323,25.000 ₫,0,0,23,4.2,1331,3,0
324,39.000 ₫,0,4,28,4.9,76,0,4.3
325,168.000 ₫,0,5,51,4.2,39,1,4.4
326,139.000 ₫,0,72,257,4.7,339,2,4.8
327,1.990.000 ₫,-45%,4,4,4.6,22,4,5
328,37.900 ₫,0,23,185,4.6,649,11,4.7
329,49.000 ₫,0,6,28,4.6,318,1,5
330,198.500 ₫,0,3,15,4.4,741,1,5
331,15.000 ₫,0,48,768,4.7,1945,0,4.6
332,45.000 ₫,0,4,12,4.5,17,1,4.8
333,188.100 ₫,-1%,7,37,4.4,30,4,4.9
334,36.000 ₫,0,4,28,4.5,1126,0,4.8
335,269.998 ₫,-45%,9,29,4.7,88,3,4.8
336,31.000 ₫,0,0,0,4.3,1228,4,0
337,722.500 ₫,0,0,0,4.7,645,4,0
338,138.000 ₫,0,0,0,4.7,645,4,0
339,115.000 ₫,0,17,70,4.6,318,1,4.5
340,39.000 ₫,0,56,528,4.6,318,0,4.8
341,215.700 ₫,-50%,42,260,4.7,645,4,4.8
342,34.500 ₫,0,20,131,4.4,741,0,4.7
343,400.000 ₫,0,6,33,4.8,172,1,5
344,224.000 ₫,-20%,17,62,4.6,30,2,4.6
345,197.000 ₫,0,191,910,4.7,416,1,4.6
346,75.000 ₫,0,17,109,3.6,44,1,4.4
347,295.000 ₫,0,31,209,4.7,1638,1,4.9
348,174.000 ₫,-50%,22,112,4.7,645,4,4
349,109.000 ₫,-39%,83,541,4.9,1433,3,0
350,23.900 ₫,0,18,105,4.0,344,0,4.1
351,155.000 ₫,-22%,6,20,4.6,9,2,4.5
352,28.710 ₫,0,13,169,4.5,173,0,3.8
353,87.000 ₫,-2%,5,36,4.4,6,1,4.6
354,862.000 ₫,0,10,47,4.7,7,2,5
355,108.900 ₫,-1%,9,24,3.9,8,1,3.1
356,23.000 ₫,0,135,1314,4.8,408,0,4.9
357,19.200 ₫,-40%,7,144,4.8,179,2,5
358,62.983 ₫,0,0,0,4.2,63,1,0
359,54.000 ₫,0,27,139,4.6,314,1,4.9
360,177.000 ₫,0,3,21,4.2,262,2,3.7
361,1.050.000 ₫,0,64,223,4.7,3891,2,4.8
362,19.000 ₫,0,40,420,4.9,21,0,4.7
363,27.000 ₫,-3%,3,49,4.3,79,2,4.7
364,84.550 ₫,-5%,15,81,4.5,400,4,4.8
365,45.000 ₫,0,0,3,4.3,119,2,0
366,45.000 ₫,0,8,70,4.2,1331,4,4.3
367,10.988 ₫,0,1,10,4.2,2867,1,5
368,125.000 ₫,-4%,67,336,4.8,5222,2,4.8
369,10.098 ₫,0,73,472,4.2,2867,1,4.4
370,0,0,47,330,4.7,479129,1,4.9
371,195.000 ₫,0,38,136,4.4,597,1,4.9
372,459.000 ₫,0,49,212,4.7,645,4,4.6
373,135.000 ₫,-10%,21,101,4.7,1945,4,4.7
374,85.000 ₫,0,9,25,4.7,7,2,4.9
375,44.000 ₫,-20%,7,47,4.4,7,1,4.3
376,39.000 ₫,0,13,149,4.4,120,0,4.5
377,32.000 ₫,0,4,36,4.6,12,2,5
378,102.000 ₫,-20%,51,181,4.8,2048,3,4.8
379,6.500 ₫,-35%,7,158,4.7,110,2,4.9
380,66.000 ₫,0,0,3,4.2,479,2,0
381,829.000 ₫,0,29,232,4.6,597,2,4.6
382,800.000 ₫,0,27,141,4.5,1740,4,4.7
383,59.000 ₫,0,43,480,4.7,339,2,4.6
384,229.000 ₫,-12%,32,311,4.7,581,4,4.9
385,29.000 ₫,-41%,135,431,4.9,1433,2,4.9
386,20.000 ₫,0,41,567,4.7,1945,0,4.8
387,60.000 ₫,-25%,10,58,4.8,277,1,5
388,123.000 ₫,0,43,358,4.7,339,2,4.3
